index;Name;Platform;Year;Genre;Sales_NA;Sales_EU;Sales_JP;Sales_Others;Global_Sales
3892;Empire: Total War;PC;2009;Strategy;0.01;0.97;0.0;0.11;1.09
3893;Enchanted Arms;X360;2006;Role-Playing;0.16;0.02;0.0;0.02;0.2
3894;Enchanted Arms;PS3;2007;Role-Playing;0.17;0.01;0.0;0.02;0.2
3895;Enchanted Arms (JP sales);PS3;2007;Role-Playing;0.0;0.0;0.04;0.0;0.04
3896;Enchanted Arms (JP sales);X360;2006;Role-Playing;0.0;0.0;0.02;0.0;0.02
3897;Enclave;XB;2002;Adventure;0.11;0.03;0.0;0.01;0.15
3898;End of Nations;PC;2012;Strategy;0.01;0.0;0.0;0.0;0.01
3899;Endgame;PS2;2002;Shooter;0.04;0.03;0.0;0.01;0.08
3900;Endless Ocean;Wii;2007;Adventure;0.44;0.47;0.09;0.09;1.09
3901;Endless Ocean: Blue World;Wii;2009;Simulation;0.47;0.22;0.12;0.07;0.88
3902;Enduro;2600;1982;Misc;0.81;0.05;0.0;0.01;0.87
3903;Enemy Front;PS3;2014;Shooter;0.01;0.05;0.0;0.01;0.07
3904;Enemy Front;X360;2014;Shooter;0.02;0.03;0.0;0.0;0.05
3905;Enemy Territory: Quake Wars;PS3;2008;Shooter;0.23;0.07;0.0;0.04;0.34
3906;Enemy Territory: Quake Wars;PC;2007;Shooter;0.01;0.0;0.0;0.0;0.01
3907;Enemy Territory: Quake Wars;X360;2008;Shooter;0.3;0.11;0.0;0.04;0.45
3908;Ener-G Horse Riders;DS;2008;Sports;0.14;0.01;0.0;0.01;0.16
3909;Ener-G: Dance Squad;DS;2008;Sports;0.15;0.0;0.0;0.01;0.16
3910;Ener-G: Gym Rockets;DS;2008;Sports;0.36;0.0;0.0;0.03;0.39
3911;English Training: Have Fun Improving Your Skills!;DS;2006;Misc;0.0;0.99;2.32;0.02;3.33
3912;Enkaku Sousa: Sana e no 23 Hiai;PSP;2009;Adventure;0.0;0.0;0.02;0.0;0.02
3913;Ennichi no Tatsujin;Wii;2006;Misc;0.0;0.0;0.1;0.0;0.1
3914;Enslaved: Odyssey to the West;X360;2010;Action;0.3;0.19;0.0;0.05;0.54
3915;Enslaved: Odyssey to the West;PS3;2010;Action;0.24;0.24;0.01;0.09;0.58
3916;Entaku no Seito: Students of Round;X360;2011;Role-Playing;0.0;0.0;0.01;0.0;0.01
3917;Entaku no Seito: The Eternal Legend;PSP;2012;Role-Playing;0.0;0.0;0.02;0.0;0.02
3918;Enter the Matrix;PS2;2003;Action;1.78;1.12;0.09;0.19;3.18
3919;Enter the Matrix;GC;2003;Action;0.34;0.09;0.02;0.01;0.46
3920;Enter the Matrix;XB;2003;Action;0.72;0.43;0.01;0.04;1.2
3921;Enthusia Professional Racing;PS2;2005;Racing;0.07;0.06;0.0;0.02;0.15
3922;Ephemeral Fantasia;PS2;2000;Role-Playing;0.04;0.03;0.0;0.01;0.08
3923;Epic Mickey;Wii;2010;Platform;2.06;0.64;0.12;0.22;3.04
3924;Epic Mickey 2: The Power of Two;PS3;2012;Action;0.21;0.2;0.0;0.08;0.49
3925;Epic Mickey 2: The Power of Two;X360;2012;Action;0.32;0.17;0.0;0.04;0.53
3926;Epic Mickey 2: The Power of Two;WiiU;2012;Action;0.14;0.07;0.01;0.02;0.24
3927;Epic Mickey 2: The Power of Two;Wii;2012;Action;0.72;0.23;0.0;0.08;1.03
3928;Epic Mickey: Power of Illusion;3DS;2012;Action;0.36;0.04;0.04;0.04;0.48
3929;Epidemic;PS;1995;Shooter;0.02;0.01;0.1;0.01;0.14
3930;Eragon;X360;2006;Action;0.12;0.01;0.0;0.01;0.14
3931;Eragon;DS;2006;Action;0.13;0.02;0.0;0.01;0.16
3932;Eragon;PSP;2006;Action;0.1;0.0;0.0;0.01;0.11
3933;Escape Dead Island;PS3;2014;Action;0.03;0.04;0.0;0.01;0.08
3934;Escape Dead Island;X360;2014;Action;0.03;0.05;0.0;0.01;0.09
3935;Escape From Monkey Island;PS2;2001;Adventure;0.05;0.04;0.0;0.01;0.1
3936;Escape The Museum;DS;2010;Adventure;0.05;0.12;0.0;0.02;0.19
3937;Escape The Museum;Wii;2009;Adventure;0.11;0.01;0.0;0.01;0.13
3938;Escape from Bug Island;Wii;2006;Action;0.04;0.01;0.01;0.0;0.06
3939;Escape the Emerald Star;PC;2011;Puzzle;0.02;0.0;0.0;0.0;0.02
3940;Espgaluda II Black Label;X360;2010;Shooter;0.0;0.0;0.04;0.0;0.04
3941;Eternal Darkness: Sanity's Requiem;GC;2002;Adventure;0.34;0.09;0.0;0.01;0.44
3942;Eternal Eyes;PS;1999;Role-Playing;0.08;0.05;0.0;0.01;0.14
3943;Eternal Poison;PS2;2008;Role-Playing;0.07;0.05;0.0;0.02;0.14
3944;Eternal Poison (JP sales);PS2;2008;Role-Playing;0.0;0.0;0.13;0.0;0.13
3945;Eternal Ring;PS2;2000;Role-Playing;0.1;0.07;0.1;0.03;0.3
3946;Eternal Sonata;PS3;2008;Role-Playing;0.19;0.13;0.07;0.06;0.45
3947;Eternal Sonata;X360;2007;Role-Playing;0.19;0.04;0.08;0.02;0.33
3948;Etrian Mystery Dungeon;3DS;2015;Role-Playing;0.09;0.01;0.12;0.01;0.23
3949;Etrian Odyssey;DS;2007;Role-Playing;0.2;0.03;0.09;0.02;0.34
3950;Etrian Odyssey 2 Untold: Knight of Fafnir;3DS;2014;Role-Playing;0.07;0.02;0.0;0.01;0.1
3951;Etrian Odyssey II: Heroes of Lagaard;3DS;2014;Role-Playing;0.0;0.0;0.1;0.0;0.1
3952;Etrian Odyssey II: Heroes of Lagaard;DS;2008;Role-Playing;0.1;0.0;0.16;0.01;0.27
3953;Etrian Odyssey III: The Drowned City;DS;2010;Role-Playing;0.13;0.0;0.19;0.01;0.33
3954;Etrian Odyssey IV: Legends of the Titans;3DS;2012;Role-Playing;0.12;0.05;0.2;0.01;0.38
3955;Etrian Odyssey Untold: The Millennium Girl;3DS;2013;Role-Playing;0.1;0.01;0.14;0.01;0.26
3956;Etrian Odyssey V;3DS;2016;Role-Playing;0.0;0.0;0.12;0.0;0.12
3957;Eureka Seven AO: Jungfrau no Hanabanatachi;PS3;2012;Action;0.0;0.0;0.03;0.0;0.03
3958;Eureka Seven Vol. 2: The New Vision;PS2;2006;Shooter;0.0;0.0;0.02;0.0;0.02
3959;Euro Truck Simulator;PC;2008;Simulation;0.0;0.42;0.0;0.09;0.51
3960;Euro Truck Simulator 2;PC;2012;Action;0.0;0.12;0.0;0.02;0.14
3961;Europa Universalis III Complete;PC;2008;Strategy;0.0;0.02;0.0;0.0;0.02
3962;Evangelion: Jo;PS2;2009;Action;0.0;0.0;0.03;0.0;0.03
3963;Evangelion: Jo;PSP;2009;Action;0.0;0.0;0.06;0.0;0.06
3964;Eve: The Lost One;SAT;1998;Adventure;0.0;0.0;0.16;0.0;0.16
3965;Even in a Game Listen to Me Girls. I Am Your Father!;PSP;2012;Action;0.0;0.0;0.03;0.0;0.03
3966;EverBlue 2;PS2;2002;Adventure;0.02;0.01;0.0;0.0;0.03
3967;EverGrace;PS2;2000;Role-Playing;0.1;0.08;0.15;0.03;0.36
3968;EverQuest II: Destiny of Velious;PC;2011;Role-Playing;0.06;0.0;0.0;0.0;0.06
3969;EverQuest Online Adventures;PS2;2003;Role-Playing;0.21;0.16;0.0;0.05;0.42
3970;EverQuest Online Adventures: Frontiers;PS2;2003;Role-Playing;0.09;0.07;0.0;0.02;0.18
3971;Every Extend Extra;PSP;2006;Shooter;0.1;0.01;0.0;0.01;0.12
3972;Everybody Dance;PS3;2011;Misc;0.11;0.0;0.0;0.01;0.12
3973;Evil Dead: Fistfull of Boomstick;PS2;2003;Action;0.19;0.15;0.0;0.05;0.39
3974;Evil Dead: Fistfull of Boomstick;XB;2003;Action;0.07;0.02;0.0;0.0;0.09
3975;Evil Dead: Hail to the King;PS;2000;Adventure;0.15;0.1;0.0;0.02;0.27
3976;Evil Dead: Regeneration;XB;2005;Action;0.06;0.02;0.0;0.0;0.08
3977;Evil Dead: Regeneration;PS2;2005;Action;0.1;0.08;0.0;0.03;0.21
3978;Evil Genius;PC;2004;Strategy;0.0;0.01;0.0;0.0;0.01
3979;Evil Zone;PS;1998;Fighting;0.14;0.1;0.0;0.02;0.26
3980;Evolution Skateboarding;GC;2002;Sports;0.03;0.01;0.0;0.0;0.04
3981;Evolution Skateboarding;PS2;2002;Sports;0.13;0.1;0.0;0.03;0.26
3982;Evolution Snowboarding;PS2;2002;Sports;0.01;0.01;0.0;0.0;0.02
3983;Evolution Worlds;GC;2002;Role-Playing;0.06;0.02;0.0;0.0;0.08
3984;Evolve;PC;2015;Shooter;0.07;0.1;0.0;0.01;0.18
3985;Evolve;XOne;2015;Shooter;0.36;0.2;0.0;0.06;0.62
3986;Evolve;PS4;2015;Shooter;0.35;0.41;0.05;0.15;0.96
3987;Excite Truck;Wii;2006;Racing;0.4;0.03;0.08;0.04;0.55
3988;ExciteBots: Trick Racing;Wii;2009;Racing;0.26;0.0;0.0;0.02;0.28
3989;Excitebike;NES;1984;Racing;2.04;0.48;1.57;0.07;4.16
3990;Excitebike 64;N64;2000;Racing;0.65;0.15;0.19;0.01;1.0
3991;ExerBeat;Wii;2010;Sports;0.1;0.18;0.0;0.03;0.31
3992;Exhibition;XB;2001;Misc;0.19;0.05;0.0;0.01;0.25
3993;Exhibition Volume 02;XB;2003;Misc;0.13;0.04;0.0;0.01;0.18
3994;Exhibition Volume 03;XB;2003;Misc;0.07;0.02;0.0;0.0;0.09
3995;Exhibition Volume 4;XB;2003;Misc;0.05;0.02;0.0;0.0;0.07
3996;Exhibition Volume 5;XB;2004;Misc;0.04;0.01;0.0;0.0;0.05
3997;Exhibition Volume 6;XB;2004;Misc;0.01;0.0;0.0;0.0;0.01
3998;Exist Archive: The Other Side of the Sky;PSV;2015;Role-Playing;0.0;0.0;0.04;0.0;0.04
3999;Exist Archive: The Other Side of the Sky;PS4;2015;Role-Playing;0.0;0.0;0.03;0.0;0.03
4000;Exit;PSP;2005;Puzzle;0.07;0.0;0.0;0.01;0.08
4001;Exit DS;DS;2008;Puzzle;0.09;0.0;0.01;0.01;0.11
4002;Expendable;PS;1999;Action;0.03;0.02;0.0;0.0;0.05
4003;Exstetra;PSV;2013;Role-Playing;0.0;0.0;0.03;0.0;0.03
4004;Exstetra;3DS;2013;Role-Playing;0.0;0.0;0.01;0.0;0.01
4005;Extermination;PS2;2001;Action;0.21;0.16;0.12;0.05;0.54
4006;Extra Bases;GB;1990;Sports;0.0;0.0;0.33;0.0;0.33
4007;Extreme Pinball;PS;1995;Misc;0.18;0.12;0.0;0.02;0.32
4008;Extreme-G;N64;1997;Racing;0.47;0.11;0.0;0.01;0.59
4009;Extreme-G: XG2;N64;1998;Racing;0.31;0.07;0.0;0.0;0.38
4010;EyeCreate;PS3;2007;Misc;0.0;0.08;0.0;0.02;0.1
4011;EyePet;PSP;2010;Simulation;0.02;0.17;0.0;0.09;0.28
4012;EyePet;PS3;2009;Simulation;0.35;0.52;0.04;0.09;1.0
4013;EyePet & Friends;PS3;2011;Simulation;0.06;0.09;0.0;0.03;0.18
4014;EyeToy Play;PS2;2003;Misc;0.88;2.3;0.2;0.83;4.21
4015;EyeToy Play 2;PS2;2004;Misc;0.18;0.14;0.0;0.05;0.37
4016;EyeToy: AntiGrav;PS2;2004;Sports;0.36;0.01;0.0;0.06;0.43
4017;EyeToy: Groove;PS2;2003;Misc;0.09;0.07;0.0;0.02;0.18
4018;EyeToy: Kinetic;PS2;2005;Sports;0.09;0.07;0.0;0.02;0.18
4019;EyeToy: Operation Spy;PS2;2005;Action;0.05;0.04;0.0;0.01;0.1
4020;Eyeshield 21: DevilBats DevilDays;GBA;2006;Role-Playing;0.0;0.0;0.03;0.0;0.03
4021;Eyeshield 21: Field Saikyou no Senshi Tachi;Wii;2007;Role-Playing;0.0;0.0;0.03;0.0;0.03
4022;Eyeshield 21: Max Devil Power;DS;2006;Role-Playing;0.0;0.0;0.12;0.0;0.12
4023;Eyeshield 21: Portable Edition;PSP;2006;Role-Playing;0.0;0.0;0.02;0.0;0.02
4024;E·O·E: Eve of Extinction;PS2;2002;Fighting;0.04;0.03;0.02;0.01;0.1
4025;F-1 Grand Prix;SNES;1992;Racing;0.0;0.0;0.28;0.0;0.28
4026;F-1 Race;GB;1990;Racing;1.73;0.69;0.59;0.4;3.41
4027;F-1 World Grand Prix;N64;1998;Racing;0.46;0.96;0.09;0.08;1.59
4028;F-14 Tomcat;GBA;2001;Action;0.5;0.19;0.0;0.01;0.7
4029;F-Zero;SNES;1990;Racing;1.37;0.51;0.89;0.07;2.84
4030;F-Zero GX;GC;2003;Racing;0.41;0.11;0.12;0.02;0.66
4031;F-Zero X;N64;1998;Racing;0.45;0.33;0.29;0.03;1.1
4032;F-Zero: GP Legend;GBA;2003;Racing;0.11;0.04;0.0;0.0;0.15
4033;F-Zero: Maximum Velocity;GBA;2001;Racing;0.39;0.16;0.37;0.12;1.04
4034;F.E.A.R.;X360;2006;Shooter;0.28;0.03;0.0;0.03;0.34
4035;F.E.A.R.;PS3;2007;Shooter;0.18;0.27;0.0;0.1;0.55
4036;F.E.A.R. 2: Project Origin;PC;2009;Shooter;0.01;0.05;0.0;0.01;0.07
4037;F.E.A.R. 2: Project Origin;X360;2009;Shooter;0.32;0.15;0.0;0.05;0.52
4038;F.E.A.R. 2: Project Origin;PS3;2009;Shooter;0.19;0.21;0.01;0.08;0.49
4039;F.E.A.R. 3;X360;2011;Shooter;0.3;0.11;0.01;0.04;0.46
4040;F.E.A.R. 3;PS3;2011;Shooter;0.21;0.17;0.01;0.07;0.46
4041;F.E.A.R. 3;PC;2011;Shooter;0.04;0.08;0.0;0.03;0.15
4042;F.E.A.R. Files;X360;2007;Shooter;0.07;0.01;0.0;0.01;0.09
4043;F.E.A.R. Perseus Mandate;PC;2007;Shooter;0.01;0.0;0.0;0.0;0.01
4044;F/A-18F Super Hornet;GBA;2004;Simulation;0.2;0.08;0.0;0.01;0.29
4045;F1 2000;PS;2000;Racing;0.14;0.09;0.0;0.02;0.25
4046;F1 2001;PS2;2001;Racing;0.07;0.06;0.0;0.02;0.15
4047;F1 2001;XB;2001;Racing;0.05;0.01;0.0;0.0;0.06
4048;F1 2002;GC;2002;Racing;0.02;0.01;0.0;0.0;0.03
4049;F1 2002;GBA;2002;Racing;0.01;0.01;0.0;0.0;0.02
4050;F1 2002;PS2;2002;Racing;0.05;0.04;0.02;0.01;0.12
4051;F1 2009;PSP;2009;Racing;0.08;0.29;0.0;0.16;0.53
4052;F1 2009;Wii;2009;Racing;0.15;0.63;0.0;0.11;0.89
4053;F1 2010;PS3;2010;Racing;0.25;0.76;0.08;0.27;1.36
4054;F1 2010;PC;2010;Racing;0.0;0.05;0.0;0.01;0.06
4055;F1 2010;X360;2010;Racing;0.18;0.59;0.01;0.1;0.88
4056;F1 2011;PS3;2011;Racing;0.12;0.75;0.11;0.25;1.23
4057;F1 2011;PC;2011;Racing;0.0;0.15;0.0;0.04;0.19
4058;F1 2011;X360;2011;Racing;0.11;0.51;0.01;0.09;0.72
4059;F1 2011;PSV;2011;Racing;0.03;0.08;0.01;0.03;0.15
4060;F1 2011;3DS;2011;Racing;0.07;0.08;0.0;0.02;0.17
4061;F1 2012;PC;2012;Racing;0.01;0.11;0.0;0.03;0.15
4062;F1 2012;PS3;2012;Racing;0.12;0.64;0.05;0.25;1.06
4063;F1 2012;X360;2012;Racing;0.1;0.35;0.0;0.06;0.51
4064;F1 2013;X360;2013;Racing;0.01;0.28;0.0;0.03;0.32
4065;F1 2013;PS3;2013;Racing;0.01;0.45;0.03;0.15;0.64
4066;F1 2014;X360;2014;Racing;0.08;0.15;0.0;0.02;0.25
4067;F1 2014;PC;2014;Racing;0.0;0.09;0.0;0.01;0.1
4068;F1 2014;PS3;2014;Racing;0.07;0.31;0.02;0.08;0.48
4069;F1 2015;PS4;2015;Racing;0.09;0.44;0.03;0.09;0.65
4070;F1 2015;XOne;2015;Racing;0.08;0.15;0.0;0.02;0.25
4071;F1 2015;PC;2015;Racing;0.0;0.04;0.0;0.0;0.04
4072;F1 2016 (Codemasters);PS4;2016;Racing;0.01;0.21;0.01;0.04;0.27
4073;F1 2016 (Codemasters);XOne;2016;Racing;0.01;0.07;0.0;0.01;0.09
4074;F1 2016 (Codemasters);PC;2016;Racing;0.0;0.02;0.0;0.0;0.02
4075;F1 Career Challenge;PS2;2003;Racing;0.05;0.04;0.0;0.01;0.1
4076;F1 Challenge;SAT;1994;Racing;0.0;0.0;0.18;0.0;0.18
4077;F1 Championship Season 2000;PS2;2000;Racing;0.06;0.05;0.03;0.02;0.16
4078;F1 Pole Position 64;N64;1997;Racing;0.11;0.13;0.0;0.01;0.25
4079;F1 ROC: Race of Champions;SNES;1992;Sports;0.0;0.0;0.28;0.0;0.28
4080;F1 Race;NES;1984;Racing;0.0;0.0;1.52;0.0;1.52
4081;F1 Race Stars;PS3;2012;Racing;0.06;0.21;0.0;0.08;0.35
4082;F1 Race Stars;PC;2012;Racing;0.0;0.02;0.0;0.0;0.02
4083;F1 Race Stars;X360;2012;Racing;0.07;0.18;0.0;0.03;0.28
4084;F1 Racing Championship;PS;2000;Racing;0.06;0.04;0.0;0.01;0.11
4085;FIFA 06 Soccer;GC;2005;Sports;0.11;0.03;0.0;0.0;0.14
4086;FIFA 06: Road to FIFA World Cup;X360;2005;Sports;0.11;0.02;0.01;0.01;0.15
4087;FIFA 12;PSP;2011;Sports;0.12;0.26;0.02;0.14;0.54
4088;FIFA 12;PS3;2011;Sports;0.84;4.32;0.11;1.42;6.69
4089;FIFA 12;X360;2011;Sports;0.84;2.79;0.02;0.53;4.18
4090;FIFA 12;3DS;2011;Sports;0.08;0.26;0.0;0.05;0.39
4091;FIFA 12;PS2;2011;Sports;0.0;0.02;0.0;0.06;0.08
4092;FIFA 12;PC;2011;Sports;0.04;0.33;0.0;0.1;0.47
4093;FIFA 12;Wii;2011;Sports;0.16;0.52;0.0;0.11;0.79
4094;FIFA 14;XOne;2013;Sports;0.41;0.66;0.0;0.12;1.19
4095;FIFA 14;Wii;2013;Sports;0.0;0.38;0.0;0.05;0.43
4096;FIFA 14;PSV;2013;Sports;0.11;0.25;0.01;0.13;0.5
4097;FIFA 14;PC;2013;Sports;0.01;0.36;0.0;0.06;0.43
4098;FIFA 14;PS3;2013;Sports;0.78;4.32;0.07;1.73;6.9
4099;FIFA 14;PS4;2013;Sports;0.61;1.85;0.11;0.33;2.9
4100;FIFA 14;PSP;2013;Sports;0.0;0.16;0.0;0.07;0.23
4101;FIFA 14;3DS;2013;Sports;0.0;0.23;0.0;0.03;0.26
4102;FIFA 14;X360;2013;Sports;0.92;2.93;0.01;0.46;4.32
4103;FIFA 15;X360;2014;Sports;0.78;2.02;0.0;0.3;3.1
4104;FIFA 15;PC;2014;Sports;0.0;0.27;0.0;0.03;0.3
4105;FIFA 15;3DS;2014;Sports;0.09;0.33;0.0;0.03;0.45
4106;FIFA 15;Wii;2014;Sports;0.24;0.46;0.0;0.06;0.76
4107;FIFA 15;XOne;2014;Sports;0.6;1.41;0.0;0.14;2.15
4108;FIFA 15;PS3;2014;Sports;0.57;3.14;0.04;1.07;4.82
4109;FIFA 15;PSV;2014;Sports;0.13;0.48;0.04;0.19;0.84
4110;FIFA 15;PS4;2014;Sports;0.79;4.29;0.05;1.47;6.6
4111;FIFA 16;PC;2015;Sports;0.04;0.13;0.0;0.01;0.18
4112;FIFA 16;PS3;2015;Sports;0.4;1.98;0.05;0.42;2.85
4113;FIFA 16;PS4;2015;Sports;1.11;6.06;0.06;1.26;8.49
4114;FIFA 16;XOne;2015;Sports;0.88;2.11;0.0;0.23;3.22
4115;FIFA 16;X360;2015;Sports;0.55;1.01;0.0;0.13;1.69
4116;FIFA 17;XOne;2016;Sports;0.17;1.26;0.0;0.1;1.53
4117;FIFA 17;PS3;2016;Sports;0.02;0.29;0.01;0.05;0.37
4118;FIFA 17;X360;2016;Sports;0.03;0.13;0.0;0.01;0.17
4119;FIFA 17;PC;2016;Sports;0.0;0.05;0.0;0.0;0.05
4120;FIFA 17;PS4;2016;Sports;0.28;3.75;0.06;0.69;4.78
4121;FIFA 2000;PS;1998;Sports;0.22;1.47;0.04;0.14;1.87
4122;FIFA 2001 Major League Soccer;PS;2000;Sports;0.18;0.12;0.0;0.02;0.32
4123;FIFA 2001: Major League Soccer;PS2;2000;Sports;0.0;0.0;0.09;0.0;0.09
4124;FIFA 99;N64;1998;Sports;0.11;0.39;0.0;0.03;0.53
4125;FIFA Manager 12;PC;2011;Sports;0.0;0.03;0.0;0.01;0.04
4126;FIFA Soccer;PSP;2005;Sports;0.11;0.0;0.0;0.01;0.12
4127;FIFA Soccer;PSV;2012;Sports;0.17;0.34;0.02;0.09;0.62
4128;FIFA Soccer 06;XB;2005;Sports;0.29;0.38;0.0;0.01;0.68
4129;FIFA Soccer 06;GBA;2005;Sports;0.05;0.02;0.0;0.0;0.07
4130;FIFA Soccer 06;PS2;2005;Sports;0.78;2.55;0.04;0.84;4.21
4131;FIFA Soccer 06;DS;2005;Sports;0.05;0.0;0.0;0.0;0.05
4132;FIFA Soccer 06;PSP;2005;Sports;0.1;0.01;0.0;0.01;0.12
4133;FIFA Soccer 07;PS2;2006;Sports;0.71;2.48;0.03;0.89;4.11
4134;FIFA Soccer 07;X360;2006;Sports;0.24;0.01;0.0;0.02;0.27
4135;FIFA Soccer 07;PSP;2006;Sports;0.24;0.65;0.0;0.32;1.21
4136;FIFA Soccer 07;GC;2006;Sports;0.14;0.04;0.0;0.0;0.18
4137;FIFA Soccer 07;DS;2006;Sports;0.05;0.01;0.0;0.0;0.06
4138;FIFA Soccer 07;XB;2006;Sports;0.16;0.35;0.0;0.04;0.55
4139;FIFA Soccer 08;PS3;2007;Sports;0.35;1.07;0.02;0.32;1.76
4140;FIFA Soccer 08;DS;2007;Sports;0.1;0.65;0.0;0.11;0.86
4141;FIFA Soccer 08;PS2;2007;Sports;0.68;0.0;0.0;2.46;3.14
4142;FIFA Soccer 08;X360;2007;Sports;0.31;0.89;0.01;0.14;1.35
4143;FIFA Soccer 08;PC;2007;Sports;0.0;0.01;0.0;0.0;0.01
4144;FIFA Soccer 08;Wii;2007;Sports;0.32;0.59;0.01;0.11;1.03
4145;FIFA Soccer 08;PSP;2007;Sports;0.2;0.76;0.0;0.39;1.35
4146;FIFA Soccer 09;PSP;2008;Sports;0.23;0.73;0.02;0.37;1.35
4147;FIFA Soccer 09;X360;2008;Sports;0.49;1.26;0.01;0.18;1.94
4148;FIFA Soccer 09;PS3;2008;Sports;0.48;1.63;0.04;0.43;2.58
4149;FIFA Soccer 09;PC;2008;Sports;0.0;0.02;0.0;0.0;0.02
4150;FIFA Soccer 09;DS;2008;Sports;0.12;0.31;0.0;0.06;0.49
4151;FIFA Soccer 09;PS2;2008;Sports;0.38;0.07;0.01;1.82;2.28
4152;FIFA Soccer 09 All-Play;Wii;2008;Sports;0.29;0.52;0.0;0.09;0.9
4153;FIFA Soccer 10;PS2;2009;Sports;0.23;0.24;0.0;1.23;1.7
4154;FIFA Soccer 10;DS;2009;Sports;0.14;0.37;0.0;0.07;0.58
4155;FIFA Soccer 10;PS3;2009;Sports;0.6;2.46;0.05;0.52;3.63
4156;FIFA Soccer 10;PC;2009;Sports;0.0;0.04;0.0;0.01;0.05
4157;FIFA Soccer 10;X360;2009;Sports;0.59;1.79;0.01;0.23;2.62
4158;FIFA Soccer 10;Wii;2009;Sports;0.23;0.65;0.0;0.11;0.99
4159;FIFA Soccer 10;PSP;2009;Sports;0.15;0.68;0.01;0.32;1.16
4160;FIFA Soccer 11;PSP;2010;Sports;0.13;0.7;0.01;0.37;1.21
4161;FIFA Soccer 11;PS2;2010;Sports;0.11;0.29;0.0;0.36;0.76
4162;FIFA Soccer 11;DS;2010;Sports;0.13;0.5;0.0;0.09;0.72
4163;FIFA Soccer 11;PC;2010;Sports;0.0;0.14;0.0;0.04;0.18
4164;FIFA Soccer 11;X360;2010;Sports;0.71;2.4;0.02;0.4;3.53
4165;FIFA Soccer 11;Wii;2010;Sports;0.26;0.69;0.0;0.12;1.07
4166;FIFA Soccer 11;PS3;2010;Sports;0.6;3.29;0.06;1.13;5.08
4167;FIFA Soccer 13;PSP;2012;Action;0.05;0.19;0.02;0.1;0.36
4168;FIFA Soccer 13;X360;2012;Action;1.08;3.48;0.03;0.58;5.17
4169;FIFA Soccer 13;PC;2012;Action;0.02;0.31;0.0;0.07;0.4
4170;FIFA Soccer 13;PSV;2012;Action;0.0;0.3;0.05;0.12;0.47
4171;FIFA Soccer 13;Wii;2012;Action;0.19;0.46;0.0;0.08;0.73
4172;FIFA Soccer 13;PS3;2012;Action;1.06;5.05;0.13;2.01;8.25
4173;FIFA Soccer 13;3DS;2012;Action;0.06;0.2;0.0;0.03;0.29
4174;FIFA Soccer 13;WiiU;2012;Action;0.18;0.26;0.0;0.04;0.48
4175;FIFA Soccer 2002;PS;2001;Sports;0.08;0.06;0.0;0.01;0.15
4176;FIFA Soccer 2002;GC;2001;Sports;0.14;0.04;0.0;0.0;0.18
4177;FIFA Soccer 2002;PS2;2001;Sports;0.31;0.24;0.0;0.08;0.63
4178;FIFA Soccer 2003;GBA;2002;Sports;0.04;0.01;0.0;0.0;0.05
4179;FIFA Soccer 2003;PS2;2002;Sports;0.46;2.28;0.05;0.61;3.4
4180;FIFA Soccer 2003;XB;2002;Sports;0.2;0.4;0.0;0.04;0.64
4181;FIFA Soccer 2003;GC;2002;Sports;0.06;0.02;0.0;0.0;0.08
4182;FIFA Soccer 2003 (weekly jp sales);PS2;2002;Sports;0.0;0.0;0.04;0.0;0.04
4183;FIFA Soccer 2004;GC;2003;Sports;0.05;0.01;0.0;0.0;0.06
4184;FIFA Soccer 2004;XB;2003;Sports;0.24;0.49;0.0;0.05;0.78
4185;FIFA Soccer 2004;GBA;2003;Sports;0.04;0.01;0.0;0.0;0.05
4186;FIFA Soccer 2005;GC;2004;Sports;0.11;0.03;0.0;0.0;0.14
4187;FIFA Soccer 2005;PS2;2004;Sports;0.58;2.48;0.04;0.59;3.69
4188;FIFA Soccer 2005;GBA;2004;Sports;0.06;0.02;0.0;0.0;0.08
4189;FIFA Soccer 2005;XB;2004;Sports;0.33;0.6;0.0;0.04;0.97
4190;FIFA Soccer 64;N64;1997;Sports;0.16;0.3;0.0;0.03;0.49
4191;FIFA Soccer 96;PS;1995;Sports;0.09;0.06;0.0;0.01;0.16
4192;FIFA Soccer 97;PS;1996;Sports;0.09;0.06;0.0;0.01;0.16
4193;FIFA Soccer World Championship;PS2;2000;Sports;0.27;0.21;0.28;0.07;0.83
4194;FIFA Street;PS2;2005;Sports;0.15;0.12;0.0;0.04;0.31
4195;FIFA Street;XB;2005;Sports;0.08;0.02;0.0;0.0;0.1
4196;FIFA Street;X360;2012;Sports;0.17;0.65;0.0;0.1;0.92
4197;FIFA Street;GC;2005;Sports;0.04;0.01;0.0;0.0;0.05
4198;FIFA Street;PS3;2012;Sports;0.11;0.92;0.0;0.25;1.28
4199;FIFA Street 2;XB;2006;Sports;0.06;0.02;0.0;0.0;0.08
4200;FIFA Street 2;GC;2006;Sports;0.09;0.02;0.0;0.0;0.11
4201;FIFA Street 2;DS;2006;Sports;0.04;0.0;0.0;0.0;0.04
4202;FIFA Street 2;PS2;2006;Sports;0.17;0.13;0.02;0.04;0.36
4203;FIFA Street 2;PSP;2006;Sports;0.07;0.06;0.0;0.03;0.16
4204;FIFA Street 3;X360;2008;Sports;0.12;0.14;0.0;0.03;0.29
4205;FIFA Street 3;PS3;2008;Sports;0.08;0.18;0.0;0.06;0.32
